Iterations,Changing Number of Iterations,,,,,,,
,Training set,,,,Testing set,,,
,RSS,MSE,RMSE,R^2,RSS,MSE,RMSE,R^2
10,1962.507667,5.045006856,2.246109271,38.26084785,1265.583205,4.867627713,2.206270091,40.29840175
100,1961.193578,5.041628736,2.245357151,38.30218818,1233.315653,4.743521744,2.177962751,41.82056514
500,1961.193578,5.041628736,2.245357151,38.30218818,1233.315653,4.743521744,2.177962751,41.82056514
1000,1961.193578,5.041628736,2.245357151,38.30218818,1233.315653,4.743521744,2.177962751,41.82056514
